restaurant_name,review_text,review_rating
Gary Danko,"A wonderful multi-course experience.  Incredible, innovative food and outstanding service.",Overall5
Gary Danko,"Superb service, food is overrated. For the hype this restaurant gets, the food should have blown my mind off. Simply put, I can make a better quail.",Overall3
Gary Danko,Food fabulous. The attentive service is the best I’ve ever experienced. The ambiance Devine. Love the flowers. Treats to take home. My server even noticed my broken wrist and had the kitchen cut my food for me without me asking. Wow,Overall5
Gary Danko,Fantastic experience from food to staff to atmosphere highly recommend,Overall5
Gary Danko,Another delicious dinner with exceptional service at Gary Danko restaurant !! The salmon encrusted with horseradish was delicious ! Lobster risotto always wonderful!,Overall5
Gary Danko,"An elegant fine dining experience.  Quite pricy (especially the wine list). So prepare yourself.  Food and service beyond reproach.  

We will be back.Read more",Overall5
Gary Danko,We were treated so well by staff the food was beyond fabulous so much attention to our specific allergies and needs and wishes. We loved every moment of it. It was an occasion to always remember and savor. We will be back! ￼,Overall5
Gary Danko,"Dining at Gary Danko is an exceptional experience in every aspect:  the imaginative creations of Chef, the personal attention by professional servers, the ambiance of decor, the soft and  lovely music in the background.",Overall5
Gary Danko,"I like their risotto, lobster and beef dishes.  Oyster with caviar had a strong flavor.  Scallop sweetness was subdued by sweet potatoes with yuzu sauce. Lemon pepper crust around duck breast had a kick compared to the beef.  The best was lobster with mashed potatoes and corn.  Best match on the texture combination and excellent cooking skills on lobster.  Desserts is not my strong suites.  In my opinion, GD side, either.  Souffle experience was fun but too much chocolate to my taste.

Compared to my earlier experiences, their room became darker and more modern gallery style.  One of the reason i liked GD was bright dining room and more spacious table arrangements.  Maybe it’s long gone.

It was fun to revisit GD for years.

Excellent service was always same.Read more",Overall5
Gary Danko,"Quality ingredients, prepared well, and clearly the staff has been trained in the fine points of dining service. Appreciated the ability to make our own multi-course meals. Many thanks to the Mr Danko and his team.",Overall5
Gary Danko,Brilliant! Worth it. The whole experience is awesome!,Overall5
Gary Danko,It was a lovely evening for our daughters 24th birthday. Cocktails were very good. Dinner was excellent and service very good.,Overall5
Gary Danko,"We took a 5 courses tasting menu and every dish was fantastic. I love the taste, presentation and texture of the dishes. The dining room is elegantly decorated and the services were impeccable. The hostess was nicely created a parking place for us in front of the restaurant for us as we parked on the street. They kindly adjusted the menu for me as I’m diabetic. Overall, I feel like to be in a 2 starred Michelin restaurant because the dinner was so memorable ! Thanks chef Gary Danko and his wonderful staff.Read more",Overall5
Gary Danko,We had the 4 and 5 course tasting menu. The food was a little disappointing.,Overall4
Gary Danko,Everything was excellent. The risotto appetizer was filled with seafood and very creamy. The seared scallops were done to perfection with a very unique Japanese sweet potato and sauce. The salmon medallion was quite large and the sauce again was a superb complement. The cheese table had at least 20 different varieties which made choosing four very difficult. Save room for the baked chocolate soufflé which was so light and tasty. To fully appreciate the experience the wine pairing is a must. The total meal was the best I’ve ever had in the San Francisco area.Read more,Overall5
Gary Danko,"While an EXCELLENT experience, we ordered the 5 course which was too much food.  I wish the server would have “guided” us and explained if the dishes we ordered were going to be too filling.     We were uncomfortably stuffed.    However, this is a minor issue, overall Gary Danko still remains at the top of the culinary food chain.",Overall5
Gary Danko,"Gary Danko was our go to for special occasions. I was worried that losing their Michelin star would affect people’s desire to eat there but based on the crowd I saw Saturday night it looks like business as usual. We opted for the “choose your own” four course meal. The beef tartar was a little salty and the five pieces of lavash weren’t enough to go with the portion of meat, but luckily bread was continuously getting refilled so I was able to eat it with the tartar. The lobster risotto was as good as I remembered and the portion was very generous. The duck was cooked well but the hash was too salty and I wish they gave more poached cherries to balance the saltiness. Dessert was chocolate soufflé and it was decadent and delicious. At the end of the meal they also brought out a tray of mini desserts and a pineapple cake for each of us to take home. For wine, I’m no longer a heavy drinker so I opted to have two glasses of wine and the first was a very generous pour. I definitely would go back.Read more",Overall5
